"Concessao";"Projeto";"CaminhoProjeto";"ConnectedProjectId";"Usuario";"Perfil";"Status";"Mensagem"
"Ecovias Rio Minas";"Ampliações 4° Ano SH 53 - km 181,630 + 185,530 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 53";"a386288a-1111-4aae-b1bd-7b8ecb6f0b8f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 54 - km 185,530 + 189,620 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 54";"eab28ef4-7d79-4a20-832e-4ee39b81e4c0";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 55 - km 189,620 + 196,120 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 55";"f86b8260-6257-4009-b43b-14d56d2d4e0b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 4° Ano SH 56 - km 196,120 + 204,320 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 4° Ano SH 56";"44d7d1fa-7aa7-4100-99dc-19157dfafd79";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 5° Ano SH 07 - km 499,330 + 519,730 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 5° Ano SH 07";"74aa7d6d-a6cb-47df-9493-8a4638c5b3e0";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 5° Ano SH 08 - km 519,730 + 522,730 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 5° Ano SH 08";"fc759bc7-f609-4d67-946a-1c92131dc64d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 5° Ano SH 09 - km 522,730 + 525,840 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 5° Ano SH 09";"e2853316-feab-4fb9-b745-c148037a6ce1";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 5° Ano SH 10 - km 525,840 + 527,530 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 5° Ano SH 10";"161754e4-7957-455f-9c21-5149a80dfef9";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 5° Ano SH 57 - km 204,320 + 211,820 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 5° Ano SH 57";"0c6052f1-a53f-4332-831e-7d8282d93329";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 5° Ano SH 58 - km 211,820 + 214,700 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 5° Ano SH 58";"1a041bfc-2d2c-4076-a7e6-8c80c799d00b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 03 - km 421,170 + 456,260 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 03";"76b48052-5c61-4094-81ab-b164c03e58ae";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 06 - km 485,540 + 499,330 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 06";"d460fe15-fe2c-40cd-95db-20a86ff79b85";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 12 - km 561,400 + 586,570 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 12";"7bde7f09-c7a8-461d-88ac-9ca5dc03a001";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 13 - km 588,700 + 606,830 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 13";"d4969ff9-fc29-4989-b529-a42e053ec432";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 17 - km 702,260 + 703,450 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 17";"035d1b81-072d-44ee-a065-94da4403699c";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 29 - km 59,430 + 80,520 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 29";"cdba52e5-928a-418f-ae3f-810d0b14f191";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 30 - km 80,520 + 93,180 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 30";"cb9d86f7-ac9d-477c-9f9e-3597e5c98393";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 31 - km 93,180 + 108,430 -  BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 31";"087ce82b-43fb-4c63-b7de-3b0d7b113646";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 35 - km 126,500 + 137,110 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 35";"8c392d35-88b4-402d-871c-0790d7ece2c5";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 36 - km 137,110 + 141,530 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 36";"406837fd-19ed-4e11-be90-6dcbe7d567c3";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 37 - km 141,530 + 148,660 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 37";"9c22f2ae-40b1-43c9-94fb-a8fc32c598a3";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 41 - km 48,100 + 55,080 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 41";"a383eb38-3aac-44dc-8e17-ff3277af881d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 42 - km 55,080 + 65,880 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 42";"261c2a57-459b-4237-93c4-e1f551775054";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 6° Ano SH 43 - km 65,880 + 84,400 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 6° Ano SH 43";"826334dd-cb3f-41a6-8fa4-33a44e93f10f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano - Lote 15 - Acesso km 057 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano Acesso";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 05 - km 469,630 + 485,540 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 05";"cc1b5879-5616-4547-a154-15cb15ebd43b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 11 - km 527,530 + 561,400 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 11";"12faecbc-1073-4969-9447-9d74cb5de033";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 14 - km 606,830 + 634,860 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 14";"4ef3647a-d6aa-4d39-9dd8-957d27bb2402";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 15 - km 634,860 + 650,270 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 15";"51fc66d7-aa83-423d-87af-155c6e55e4be";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 16 - km 650,280 + 702,260 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 16";"de5db9e1-a883-4ac1-91dd-9f3629af85f5";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 18 - km 703,450 + 736,400 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 18";"1139f7b3-0802-42d2-9275-5756cdf48276";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 19 - km 736,400 + 744,580 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 19";"1aa22ebc-36b3-4c53-9aa5-90a325c3493f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 27 - km 40,370 + 56,520 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 27";"34bb35a1-a5e8-4396-963a-e2e59597464b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 7° Ano SH 28 - km 56,520 + 59,430 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 7° Ano SH 28";"b83ddb99-5297-4c42-b7db-7418430b2374";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano - SH-32 - Ciclovia - km 108-110 - BR116RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano Ciclovia";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 8° Ano - SH-33 - Diamante - km 116+010 - BR116RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano Diamante";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 04 - km 456,260 + 469,630 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 04";"378e7fd6-27a9-4d10-95f5-54d4656124e4";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 20 - km 744,580 + 764,890 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 20";"619eaad2-109d-47f6-93f0-419558d42167";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 21 - km 764,890 + 772,490 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 21";"dc25a33c-9b3d-44b1-bc0f-0b0007fc57bb";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 22 - km 772,490 + 814,210 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 22";"5dcc4542-4eb6-493c-9fad-76351ff063dd";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 23 - km 814,210 + 816,320 - BR116/MG";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 23";"f104f05b-64f5-48df-9636-3b964062db9e";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 24 - km 2,100 + 24,460 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 24";"d5ce64e2-9df9-4bb5-af46-abf90e5bc0f9";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 25 - km 24,460 + 24,770 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 25";"1b3d32b5-102f-489c-861d-0bd42f70f73f";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 26 - km 24,770 + 40,370 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 26";"6ecc0d90-5b37-4c67-a309-bec128d9dc14";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 32 - km 108,430 + 110,120 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 32";"794d4353-1d7f-4f78-8eab-c23c5b3163bc";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 33 - km 110,120 + 116,150 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 33";"31c1fd02-bedf-4b82-9111-33cc656d2426";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 34 - km 116,150 + 126,500 - BR116/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 34";"788ad8a5-9eff-42c5-8d3b-ad34f087302a";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 44 - km 84,400 + 95,580 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 44";"f33bed75-8511-4c21-bcb5-1497f5667a86";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 45 - km 95,580 + 96,800 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 45";"d4a467fd-8a50-477b-9513-1b0125ed1518";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 46 - km 96,800 + 98,520 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 46";"01b915b4-32d5-4d03-a203-e1d115d49e90";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 47 - km 98,520 + 120,130 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 47";"a15fe6e5-dc70-44f4-8066-efa783e04acd";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 48 -  km 120,130 + 122,700 - BR493/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 48";"1bc3da99-50bc-4db4-ac3c-8c20d97c248d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 59 - km 0,000 + 2,820 - BR465/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 59";"bbcd8c99-8ab5-472b-af52-93a6efb4c76b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 60 -  km 2,820 + 5,910 - BR465/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 60";"6e823200-0c62-4a49-a9ec-e32fe6f5d480";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 61 - km 5,910 + 8,000 - BR465/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 61";"5f89a91c-ac45-4dec-96ad-c481de13cb24";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 62 -  km 8,000 + 12,780 - BR465/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 62";"92946331-b8e9-425b-9930-c2086af61de0";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 63 - km 12,780 + 20,260 - BR465/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 63";"f7a30164-3ef1-4e92-aebb-174a5d95894b";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"Ampliações 8° Ano SH 64 - km 20,260 + 23,160 - BR465/RJ";"Engenharia\Ecovias Rio Minas\Projetos\Ampliações 8° Ano SH 64";"a7dfabd9-0068-4ce3-8f30-fdf134c88403";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 1 - Alpercata - BR-116/MG - km 420+830 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 1 - Alpercata";"8a50bc16-e07e-4dc7-a88f-14068877bda8";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 10 - Além Paraíba - BR-116/MG - km 797+930 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 10 - Além Paraíba";"f365c81a-ca5c-4096-9a92-5039255cb0df";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 11 - Sapucaia - BR-116/RJ  - km 29+900 - Norte";"Engenharia\Ecovias Rio Minas\Projetos\BSO 11 - Sapucaia";"af8a8752-5892-4b1c-aea6-752cfa5a1cc7";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 12 - Teresópolis - BR-116/RJ - km 77+800 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 12 - Teresópolis";"129d4432-58fb-47ae-9d40-2ebe1c4a56ef";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 13 - Guapimirim - BR-116/RJ - km 109+190 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 13 - Guapimirim";"09e51bce-f0cc-4c28-aee0-a0cd96086935";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 14 - Rio de Janeiro - BR-116/RJ - km 172+000 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 14 - Rio de Janeiro";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"BSO 15 - Seropédica - BR-116/RJ - km 211+670 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 15 - Seropédica";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"BSO 16 - Itaboraí - BR-493/RJ - km 7+040 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 16 - Itaboraí";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"BSO 17 - Duque de Caxias - BR-493/RJ - km 51+180 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 17 - Duque de Caxias";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"BSO 18 - Seropédica - BR-465/RJ - km 10-720 - Norte";"Engenharia\Ecovias Rio Minas\Projetos\BSO 18 - Seropédica";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"BSO 2 - Tarumirim - BR-116/MG - km 461+600 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 2 - Tarumirim";"a676673a-b5fd-495b-bce1-d6b4c88183d8";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 3 - Ubaporanga - BR-116/MG - km 511+130 - Norte";"Engenharia\Ecovias Rio Minas\Projetos\BSO 3 - Ubaporanga";"a0098e84-6ddf-4af6-8e62-ded15c291a64";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 4 - Santa Bárbara do Leste - BR-116/MG - km 549+320";"Engenharia\Ecovias Rio Minas\Projetos\BSO4-Santa Bárbara do Leste";"";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Ignorado";"Projeto sem Connected Project associado."
"Ecovias Rio Minas";"BSO 4 - Santa Bárbara do Leste - BR-116/MG - km 549+320";"Engenharia\Ecovias Rio Minas\Projetos\BSO 4 - Santa Bárbara do Leste";"7bd70c5b-d4fa-4983-9459-3a594fcbab81";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
"Ecovias Rio Minas";"BSO 5 - Manhuaçu - BR-116/MG - km 593+320 - Sul";"Engenharia\Ecovias Rio Minas\Projetos\BSO 5 - Manhuaçu";"6fc5aa0f-90ed-480a-b83c-2c1af928302d";"gestaodeprojetos@itineraconstrucoes.com.br";"ESPECIALISTA";"Simulacao";"Inclui usuario nas roles: ESPECIALISTA ao executar com -Apply."
